split,clip,frame,n_pred,n_gt,gospa,gospa_normalized,missed,false,direction
valid,SNGS-033,000573.jpg,8,11,127.03344674950075,11.548495159045522,3,0,M
valid,SNGS-042,000647.jpg,13,15,220.91344603343745,14.72756306889583,4,2,M
valid,SNGS-043,000547.jpg,16,15,265.0753685948888,17.671691239659253,2,3,M
valid,SNGS-044,000208.jpg,13,15,241.60147623440685,16.10676508229379,5,3,M
valid,SNGS-051,000208.jpg,8,11,179.5214670677963,16.320133369799663,5,2,M
valid,SNGS-054,000260.jpg,16,15,328.0728358725286,21.871522391501905,6,7,M
valid,SNGS-082,000141.jpg,14,15,185.31025871663067,12.354017247775378,4,3,M
valid,SNGS-083,000001.jpg,12,14,251.6564495754482,17.975460683960584,5,3,M
valid,SNGS-084,000168.jpg,13,15,288.31368873639383,19.220912582426255,8,6,M
valid,SNGS-088,000502.jpg,13,15,204.90737761455034,13.660491840970023,4,2,M
valid,SNGS-090,000297.jpg,12,15,249.1246103502813,16.60830735668542,6,3,M
valid,SNGS-091,000404.jpg,16,15,220.46677474973976,14.697784983315984,2,3,M
valid,SNGS-092,000114.jpg,14,15,188.55466264544367,12.570310843029578,2,1,M
valid,SNGS-095,000256.jpg,17,15,223.09587995830896,14.873058663887264,2,4,M
test,SNGS-116,000328.jpg,13,17,312.80438742499905,18.400258083823473,9,5,M
test,SNGS-117,000554.jpg,12,16,177.00292310900576,11.06268269431286,4,0,M
test,SNGS-121,000339.jpg,14,16,239.12528613059771,14.945330383162357,5,3,M
test,SNGS-123,000106.jpg,12,16,257.3761384220432,16.0860086513777,8,4,M
test,SNGS-125,000275.jpg,13,17,340.8820804145988,20.051887083211696,11,7,M
test,SNGS-126,000427.jpg,12,17,184.13144225274806,10.83126130898518,5,0,M
test,SNGS-130,000048.jpg,13,17,301.13023712203585,17.713543360119758,8,4,M
test,SNGS-131,000306.jpg,22,19,351.7006817212559,18.510562195855574,7,10,M
test,SNGS-132,000403.jpg,12,16,239.3765142146712,14.96103213841695,5,1,M
test,SNGS-133,000022.jpg,12,16,216.373673194793,13.523354574674563,4,0,M
test,SNGS-134,000569.jpg,16,16,344.004853197498,21.500303324843625,7,7,M
test,SNGS-137,000238.jpg,12,16,218.12198663174257,13.63262416448391,6,2,M
test,SNGS-139,000278.jpg,12,16,297.1925217602849,18.574532610017805,9,5,M
test,SNGS-142,000264.jpg,14,17,346.6169384620497,20.389231674238218,10,7,M
test,SNGS-145,000291.jpg,13,19,346.51465927870163,18.237613646247453,11,5,M
test,SNGS-147,000220.jpg,12,16,176.10100179612073,11.006312612257545,4,0,M
test,SNGS-148,000057.jpg,14,16,291.81788846428134,18.238618029017584,7,5,M
test,SNGS-150,000140.jpg,14,18,263.87416700308756,14.659675944615977,6,2,M
test,SNGS-189,000256.jpg,13,19,349.5178904588871,18.395678445204585,10,4,M
test,SNGS-198,000281.jpg,15,18,429.72322268189004,23.873512371216112,12,9,M
test,SNGS-199,000507.jpg,14,19,318.75220682334515,16.776431938070797,9,4,M
test,SNGS-200,000152.jpg,12,16,345.13977077277616,21.57123567329851,10,6,M
valid,SNGS-021,000302.jpg,13,16,202.62411590404747,12.664007244002967,5,2,M
valid,SNGS-024,000215.jpg,12,16,234.05033003078557,14.628145626924098,8,4,M
valid,SNGS-025,000593.jpg,13,17,298.41286191587403,17.553697759757295,10,6,M
valid,SNGS-026,000257.jpg,14,16,273.7179297619328,17.1073706101208,7,5,M
valid,SNGS-029,000469.jpg,14,17,213.56511191518837,12.562653642069904,6,3,M
valid,SNGS-053,000001.jpg,15,19,158.6956168651551,8.352400887639742,4,0,M
valid,SNGS-055,000001.jpg,12,16,389.0943021572103,24.318393884825642,13,9,M
valid,SNGS-078,000211.jpg,18,17,268.4598170822196,15.791753946012918,4,5,M
valid,SNGS-083,000200.jpg,13,16,205.93068032733999,12.870667520458749,5,2,M
test,SNGS-116,000552.jpg,6,6,136.26834716794124,22.711391194656873,3,3,M
test,SNGS-119,000317.jpg,7,7,184.67466369941408,26.382094814202013,4,4,M
test,SNGS-120,000370.jpg,9,10,213.15293158287972,21.31529315828797,6,5,M
test,SNGS-128,000071.jpg,11,10,168.52438063752004,16.852438063752004,3,4,M
test,SNGS-129,000276.jpg,9,10,255.2540013843447,25.52540013843447,6,5,M
test,SNGS-133,000155.jpg,9,9,134.55529046429768,14.950587829366409,2,2,M
test,SNGS-135,000431.jpg,7,6,157.21248822724283,26.20208137120714,3,4,M
test,SNGS-137,000201.jpg,6,6,131.71907777201932,21.953179628669886,3,3,M
test,SNGS-141,000069.jpg,10,10,184.65201015949373,18.465201015949372,3,3,M
test,SNGS-142,000540.jpg,9,10,186.783469772052,18.6783469772052,3,2,M
test,SNGS-146,000181.jpg,8,10,150.92543592667596,15.092543592667596,4,2,M
test,SNGS-147,000194.jpg,5,6,111.0326839857868,18.50544733096447,4,3,M
test,SNGS-148,000121.jpg,10,10,243.1537594060947,24.31537594060947,5,5,M
test,SNGS-189,000320.jpg,11,10,96.28689301502871,9.62868930150287,0,1,M
test,SNGS-192,000484.jpg,9,10,187.60761760717244,18.760761760717244,5,4,M
test,SNGS-193,000563.jpg,8,10,175.59652301788628,17.559652301788628,4,2,M
test,SNGS-196,000185.jpg,11,10,302.49184371871945,30.249184371871944,8,9,M
test,SNGS-199,000584.jpg,11,9,145.36935281556705,16.152150312840785,3,5,M
valid,SNGS-021,000244.jpg,8,10,178.3624957295031,17.83624957295031,4,2,M
valid,SNGS-026,000284.jpg,8,9,110.50364524283916,12.278182804759906,2,1,M
valid,SNGS-031,000222.jpg,12,10,253.33023894424767,25.333023894424766,4,6,M
valid,SNGS-032,000173.jpg,9,10,205.6873723186937,20.56873723186937,6,5,M
valid,SNGS-033,000561.jpg,7,10,124.7139208611631,12.47139208611631,3,0,M
valid,SNGS-051,000203.jpg,4,7,159.15875978303143,22.736965683290205,6,3,M
valid,SNGS-054,000530.jpg,10,10,234.54161918806602,23.4541619188066,6,6,M
valid,SNGS-055,000299.jpg,9,10,236.44295542732584,23.644295542732586,7,6,M
valid,SNGS-057,000322.jpg,8,9,91.6969697889593,10.188552198773255,1,0,M
valid,SNGS-078,000442.jpg,11,10,208.02979547995852,20.802979547995854,2,3,M
valid,SNGS-079,000412.jpg,8,10,191.47635886195064,19.147635886195065,5,3,M
valid,SNGS-085,000679.jpg,10,10,164.78483912302596,16.478483912302597,3,3,M
valid,SNGS-087,000521.jpg,7,10,213.86026187948787,21.386026187948787,6,3,M
valid,SNGS-092,000191.jpg,10,10,177.5362191827481,17.75362191827481,3,3,M
valid,SNGS-095,000272.jpg,11,10,151.736908544338,15.1736908544338,1,2,M
test,SNGS-119,000081.jpg,6,5,90.08641107390176,18.01728221478035,1,2,R
test,SNGS-119,000156.jpg,5,5,125.87999095807304,25.175998191614607,3,3,R
test,SNGS-119,000232.jpg,6,5,110.80440222193268,22.160880444386535,1,2,R
test,SNGS-125,000343.jpg,4,4,95.65962860333124,23.91490715083281,2,2,R
test,SNGS-125,000403.jpg,4,3,62.165529021745755,20.721843007248584,0,1,R
test,SNGS-125,000463.jpg,4,4,76.51021625784728,19.12755406446182,1,1,R
test,SNGS-139,000735.jpg,6,5,128.51476336508583,25.702952673017165,2,3,R
test,SNGS-139,000739.jpg,6,5,129.37546101592744,25.87509220318549,3,4,R
test,SNGS-139,000743.jpg,5,5,112.63312926244453,22.526625852488905,2,2,R
test,SNGS-139,000747.jpg,6,5,110.93351351204088,22.186702702408176,2,3,R
test,SNGS-140,000373.jpg,6,5,165.0,33.0,5,6,R
test,SNGS-140,000404.jpg,5,4,72.02606679521803,18.006516698804507,1,2,R
test,SNGS-140,000435.jpg,6,4,96.10423628391737,24.026059070979343,0,2,R
test,SNGS-143,000348.jpg,6,5,141.4494425162693,28.28988850325386,3,4,R
test,SNGS-143,000395.jpg,6,5,144.79667156578455,28.95933431315691,3,4,R
test,SNGS-143,000442.jpg,5,4,121.99468177939019,30.498670444847548,3,4,R
valid,SNGS-030,000661.jpg,6,5,122.10112460238506,24.42022492047701,3,4,R
valid,SNGS-030,000683.jpg,6,5,155.19907818275442,31.039815636550884,4,5,R
valid,SNGS-030,000706.jpg,6,5,127.51842466018559,25.503684932037118,2,3,R
valid,SNGS-030,000728.jpg,6,5,146.75796643312972,29.351593286625945,4,5,R
valid,SNGS-033,000260.jpg,6,5,115.73568619593664,23.147137239187327,2,3,R
valid,SNGS-033,000356.jpg,7,4,147.71643005000328,36.92910751250082,3,6,R
valid,SNGS-033,000452.jpg,6,5,135.58995251852645,27.11799050370529,2,3,R
valid,SNGS-051,000001.jpg,4,5,106.83169828675864,21.366339657351727,4,3,R
valid,SNGS-051,000066.jpg,4,4,92.97794821472071,23.244487053680178,3,3,R
valid,SNGS-051,000131.jpg,5,4,109.99815492892037,27.499538732230093,3,4,R
valid,SNGS-087,000727.jpg,6,5,115.98206495758023,23.19641299151605,2,3,R
valid,SNGS-087,000730.jpg,6,5,156.93635542660368,31.387271085320737,4,5,R
valid,SNGS-087,000733.jpg,6,5,153.67383688463744,30.734767376927486,4,5,R
valid,SNGS-087,000736.jpg,7,5,167.19350544053788,33.43870108810758,4,6,R
valid,SNGS-095,000342.jpg,5,5,98.20723356530499,19.641446713060997,2,2,R
valid,SNGS-095,000376.jpg,7,5,107.17772141922049,21.4355442838441,1,3,R
valid,SNGS-095,000410.jpg,5,4,107.18862568722574,26.797156421806434,2,3,R
test,SNGS-116,000201.jpg,11,15,234.73778719048386,15.649185812698924,6,2,R
test,SNGS-117,000001.jpg,13,14,276.65538532043837,19.761098951459882,7,6,R
test,SNGS-118,000161.jpg,11,12,165.07564413452076,13.75630367787673,2,1,R
test,SNGS-120,000111.jpg,9,11,177.4345133110082,16.130410301000747,5,3,R
test,SNGS-121,000393.jpg,14,15,267.69721945587594,17.846481297058396,7,6,R
test,SNGS-123,000367.jpg,14,15,323.27044094095106,21.551362729396736,9,8,R
test,SNGS-132,000312.jpg,12,12,227.9325265618991,18.994377213491592,4,4,R
test,SNGS-133,000058.jpg,11,14,265.1990264543747,18.942787603883907,6,3,R
test,SNGS-140,000303.jpg,12,15,321.22100924232933,21.41473394948862,11,8,R
test,SNGS-141,000169.jpg,10,11,265.518291627818,24.138026511619817,7,6,R
test,SNGS-147,000743.jpg,9,11,146.55143772650644,13.322857975136948,3,1,R
test,SNGS-149,000627.jpg,11,11,262.7218767866151,23.883806980601374,6,6,R
test,SNGS-187,000551.jpg,12,14,259.29739370923653,18.52124240780261,7,5,R
test,SNGS-193,000584.jpg,10,11,203.33430826282293,18.484937114802083,4,3,R
test,SNGS-199,000383.jpg,14,15,372.5239808128742,24.83493205419161,11,10,R
valid,SNGS-026,000549.jpg,10,11,212.84521406417002,19.349564914924546,5,4,R
valid,SNGS-028,000340.jpg,12,12,306.3025667498333,25.525213895819444,8,8,R
valid,SNGS-029,000107.jpg,14,13,178.6778906685562,13.744453128350475,1,2,R
valid,SNGS-032,000241.jpg,13,15,196.0462714716323,13.069751431442153,3,1,R
valid,SNGS-033,000058.jpg,8,11,153.85603105969744,13.986911914517949,3,0,R
valid,SNGS-042,000536.jpg,14,15,277.81995735277786,18.52133049018519,5,4,R
valid,SNGS-043,000552.jpg,14,13,244.59510951004967,18.815008423849974,3,4,R
valid,SNGS-049,000674.jpg,15,15,341.52432468539644,22.76828831235976,9,9,R
valid,SNGS-052,000705.jpg,14,15,285.3247575463232,19.021650503088214,6,5,R
valid,SNGS-078,000654.jpg,11,11,210.09242294078135,19.099311176434668,4,4,R
valid,SNGS-081,000001.jpg,12,12,206.8088728695104,17.234072739125867,4,4,R
valid,SNGS-082,000381.jpg,14,15,229.9180424974822,15.327869499832145,6,5,R
valid,SNGS-085,000291.jpg,13,14,242.62891580335287,17.330636843096634,5,4,R
valid,SNGS-091,000354.jpg,13,15,194.6216521225605,12.9747768081707,3,1,R
valid,SNGS-094,000020.jpg,12,14,219.93747561007945,15.709819686434246,5,3,R
valid,SNGS-095,000276.jpg,12,11,164.49332584935783,14.953938713577985,2,3,R
valid,SNGS-096,000676.jpg,14,15,266.7461127647098,17.783074184313985,5,4,R
test,SNGS-118,000304.jpg,13,16,253.50236667956818,15.843897917473011,6,3,R
test,SNGS-120,000122.jpg,14,16,315.77491631295527,19.735932269559704,7,5,R
test,SNGS-121,000385.jpg,15,17,304.8953474211787,17.935020436539926,8,6,R
test,SNGS-123,000547.jpg,12,16,387.3889604780971,24.211810029881068,13,9,R
test,SNGS-129,000001.jpg,15,19,408.57276986228203,21.503829992751687,11,7,R
test,SNGS-130,000001.jpg,13,17,373.0478156173924,21.94398915396426,12,8,R
test,SNGS-133,000057.jpg,12,16,249.72982210279443,15.608113881424652,6,2,R
test,SNGS-134,000586.jpg,13,16,237.56741800848567,14.847963625530355,7,4,R
test,SNGS-139,000059.jpg,14,16,222.77772501132517,13.923607813207823,5,3,R
test,SNGS-150,000128.jpg,12,16,272.6245422739235,17.03903389212022,8,4,R
test,SNGS-188,000593.jpg,22,21,363.61238213320627,17.31487533967649,7,8,R
test,SNGS-191,000711.jpg,14,16,272.95459066931153,17.05966191683197,8,6,R
test,SNGS-197,000390.jpg,15,16,204.3051325281565,12.76907078300978,4,3,R
valid,SNGS-029,000372.jpg,13,16,230.17817695204712,14.386136059502945,4,1,R
valid,SNGS-032,000228.jpg,13,17,186.42364303426376,10.96609664907434,5,1,R
valid,SNGS-033,000073.jpg,14,16,204.78097718917036,12.798811074323147,3,1,R
valid,SNGS-043,000367.jpg,17,18,326.5324911999473,18.140693955552628,6,5,R
valid,SNGS-045,000040.jpg,19,19,300.77121212713223,15.830063796164854,5,5,R
valid,SNGS-048,000571.jpg,14,19,222.34471460106298,11.702353400055946,6,1,R
valid,SNGS-049,000611.jpg,16,18,349.69072424957824,19.4272624583099,8,6,R
valid,SNGS-058,000186.jpg,16,19,305.65496672937985,16.087103512072623,9,6,R
valid,SNGS-059,000099.jpg,13,17,331.3062521071576,19.488603065126917,10,6,R
valid,SNGS-080,000082.jpg,15,16,318.08235597633234,19.88014724852077,8,7,R
valid,SNGS-081,000068.jpg,13,16,319.9872075348617,19.999200470928855,9,6,R
valid,SNGS-082,000001.jpg,13,17,246.36474664819792,14.492043920482232,6,2,R
valid,SNGS-085,000480.jpg,14,18,234.57451914791892,13.03191773043994,6,2,R
valid,SNGS-088,000001.jpg,22,19,359.95867801053305,18.94519357950174,6,9,R
valid,SNGS-090,000122.jpg,12,16,235.83429168252076,14.739643230157547,8,4,R
valid,SNGS-091,000308.jpg,16,21,277.87273650336215,13.232035071588674,8,3,R
valid,SNGS-092,000277.jpg,14,17,234.76793406606262,13.809878474474273,5,2,R
valid,SNGS-094,000001.jpg,14,16,217.53713183819048,13.596070739886905,4,2,R
valid,SNGS-096,000076.jpg,17,22,334.5050800761402,15.204776367097281,9,4,R
test,SNGS-116,000429.jpg,11,10,198.35041347679623,19.835041347679624,3,4,R
test,SNGS-117,000605.jpg,9,8,198.67811782570342,24.834764728212928,4,5,R
test,SNGS-118,000651.jpg,8,9,170.61383530478915,18.95709281164324,5,4,R
test,SNGS-119,000001.jpg,8,7,164.11923709937457,23.445605299910653,3,4,R
test,SNGS-120,000001.jpg,11,10,246.99119581502444,24.699119581502444,5,6,R
test,SNGS-125,000523.jpg,5,6,134.73594392058214,22.45599065343036,3,2,R
test,SNGS-130,000291.jpg,10,10,195.13606244698215,19.513606244698217,5,5,R
test,SNGS-139,000496.jpg,10,10,289.31281135432823,28.931281135432823,8,8,R
test,SNGS-140,000353.jpg,9,10,257.3321158388132,25.73321158388132,8,7,R
test,SNGS-141,000077.jpg,8,10,156.62846396554698,15.662846396554698,4,2,R
test,SNGS-142,000639.jpg,5,6,145.00227034023482,24.167045056705803,4,3,R
test,SNGS-143,000221.jpg,9,7,216.91086114727534,30.987265878182193,5,7,R
test,SNGS-147,000745.jpg,9,10,174.0691150980756,17.40691150980756,3,2,R
test,SNGS-147,000748.jpg,8,9,147.59073029213687,16.39897003245965,2,1,R
