split,clip,frame,n_pred,n_gt,gospa,gospa_normalized,missed,false,direction
valid,SNGS-038,000733.jpg,8,10,38.61894897381046,3.8618948973810463,2,0,R
valid,SNGS-042,000566.jpg,4,10,114.87138622455033,11.487138622455033,6,0,R
valid,SNGS-043,000608.jpg,6,10,74.55225092661281,7.455225092661282,4,0,R
valid,SNGS-051,000197.jpg,1,7,91.05372520455097,13.007675029221568,6,0,R
valid,SNGS-051,000200.jpg,0,8,120.0,15.0,8,0,R
valid,SNGS-056,000733.jpg,9,10,24.53405817091872,2.453405817091872,1,0,R
valid,SNGS-058,000719.jpg,7,10,67.73296952775735,6.773296952775735,3,0,R
valid,SNGS-078,000481.jpg,6,7,30.024447521600656,4.289206788800094,1,0,R
valid,SNGS-087,000561.jpg,5,7,35.39429609843505,5.05632801406215,2,0,R
valid,SNGS-090,000441.jpg,9,10,18.887734654402816,1.8887734654402817,1,0,R
valid,SNGS-092,000204.jpg,8,9,17.679190863422676,1.9643545403802973,1,0,R
valid,SNGS-095,000286.jpg,10,10,6.73230071067297,0.6732300710672969,0,0,R
