split,clip,frame,n_pred,n_gt,gospa,gospa_normalized,missed,false,direction
valid,SNGS-028,000387.jpg,11,10,146.633381681605,14.663338168160498,1,2,R
valid,SNGS-029,000141.jpg,10,10,215.75734563861192,21.575734563861193,4,4,R
valid,SNGS-030,000535.jpg,10,10,198.56711043391383,19.856711043391382,3,3,R
valid,SNGS-033,000001.jpg,5,6,75.545795983149,12.590965997191502,1,0,R
valid,SNGS-037,000323.jpg,10,10,270.76552703826917,27.076552703826916,6,6,R
valid,SNGS-038,000733.jpg,8,10,168.81738331984488,16.881738331984486,5,3,R
valid,SNGS-042,000566.jpg,12,10,194.9734786957873,19.49734786957873,1,3,R
valid,SNGS-043,000608.jpg,11,10,145.17553613219047,14.517553613219047,0,1,R
valid,SNGS-051,000197.jpg,5,7,88.644498720744,12.663499817249143,2,0,R
valid,SNGS-051,000200.jpg,6,8,134.74902824897956,16.843628531122445,3,1,R
valid,SNGS-056,000733.jpg,10,10,181.19064986431547,18.119064986431546,2,2,R
valid,SNGS-058,000719.jpg,10,10,300.0,30.0,10,10,R
valid,SNGS-078,000481.jpg,9,7,131.1845070088088,18.740643858401256,1,3,R
valid,SNGS-087,000561.jpg,7,7,102.34942007117738,14.621345724453912,0,0,R
valid,SNGS-090,000441.jpg,11,10,85.3802025707389,8.53802025707389,0,1,R
valid,SNGS-092,000204.jpg,8,9,135.78081572582596,15.08675730286955,1,0,R
valid,SNGS-095,000286.jpg,10,10,130.32532963418188,13.032532963418188,1,1,R
