split,clip,frame,n_pred,n_gt,gospa,gospa_normalized,missed,false,direction
valid,SNGS-033,000356.jpg,3,4,86.238725346081,21.55968133652025,3,2,R
valid,SNGS-033,000452.jpg,4,5,125.88832557709358,25.177665115418716,3,2,R
valid,SNGS-051,000001.jpg,4,5,122.2581478791805,24.4516295758361,3,2,R
valid,SNGS-051,000066.jpg,3,4,85.41576984264597,21.353942460661493,1,0,R
valid,SNGS-051,000131.jpg,5,4,130.0652210302969,32.516305257574224,3,4,R
valid,SNGS-087,000727.jpg,5,5,125.91346369011953,25.182692738023906,3,3,R
valid,SNGS-087,000730.jpg,4,5,90.10732152822555,18.02146430564511,3,2,R
valid,SNGS-087,000733.jpg,4,5,119.51086986246729,23.902173972493458,3,2,R
valid,SNGS-087,000736.jpg,4,5,130.4052467594086,26.081049351881724,3,2,R
valid,SNGS-095,000342.jpg,4,5,98.19335165312467,19.638670330624933,2,1,R
valid,SNGS-095,000376.jpg,5,5,99.18475216264125,19.836950432528248,2,2,R
valid,SNGS-095,000410.jpg,4,4,90.4324646775685,22.608116169392126,2,2,R
test,SNGS-116,000201.jpg,9,15,314.4897717091527,20.96598478061018,12,6,R
test,SNGS-117,000001.jpg,11,14,279.96360654232956,19.997400467309255,9,6,R
test,SNGS-118,000161.jpg,11,12,177.93071792077603,14.827559826731337,4,3,R
test,SNGS-120,000111.jpg,8,11,207.9631355097,18.90573959179091,7,4,R
test,SNGS-121,000393.jpg,11,15,241.19919379033877,16.07994625268925,7,3,R
test,SNGS-123,000367.jpg,10,15,264.04269395164283,17.602846263442856,9,4,R
test,SNGS-132,000312.jpg,8,12,191.15655352900248,15.92971279408354,6,2,R
test,SNGS-133,000058.jpg,10,14,231.15457236475467,16.511040883196763,6,2,R
test,SNGS-140,000303.jpg,8,15,307.2293960875249,20.481959739168325,12,5,R
test,SNGS-141,000169.jpg,8,11,232.32818221927477,21.12074383811589,8,5,R
test,SNGS-147,000743.jpg,10,11,210.07377605700344,19.097616005182132,5,4,R
test,SNGS-149,000627.jpg,7,11,221.97204412203752,20.179276738367047,7,3,R
test,SNGS-187,000551.jpg,10,14,268.69928819201704,19.192806299429787,7,3,R
test,SNGS-193,000584.jpg,8,11,171.6195063797316,15.601773307248328,5,2,R
test,SNGS-199,000383.jpg,10,15,307.80069963704256,20.520046642469502,12,7,R
valid,SNGS-026,000549.jpg,5,11,173.40594957819397,15.76417723438127,8,2,R
valid,SNGS-028,000340.jpg,10,12,223.78171263391138,18.64847605282595,5,3,R
valid,SNGS-029,000107.jpg,13,13,244.47801344959765,18.806001034584433,4,4,R
valid,SNGS-032,000241.jpg,12,15,218.7303126223549,14.582020841490326,4,1,R
valid,SNGS-033,000058.jpg,6,11,153.6963079275882,13.972391629780747,5,0,R
valid,SNGS-042,000536.jpg,11,15,224.72876712957552,14.981917808638368,6,2,R
valid,SNGS-043,000552.jpg,10,13,234.6280900998929,18.048314623068684,5,2,R
valid,SNGS-049,000674.jpg,10,15,286.6103434497132,19.10735622998088,8,3,R
valid,SNGS-052,000705.jpg,8,15,241.53754401008098,16.102502934005397,9,2,R
valid,SNGS-078,000654.jpg,8,11,182.27451822447327,16.57041074767939,5,2,R
valid,SNGS-081,000001.jpg,9,12,207.3456509348968,17.278804244574733,6,3,R
valid,SNGS-082,000381.jpg,12,15,277.09947290303194,18.473298193535463,8,5,R
valid,SNGS-085,000291.jpg,10,14,188.49071302765884,13.463622359118489,6,2,R
valid,SNGS-091,000354.jpg,11,15,240.37669414961476,16.02511294330765,6,2,R
valid,SNGS-094,000020.jpg,11,14,250.28820976079854,17.877729268628467,6,3,R
valid,SNGS-095,000276.jpg,10,11,198.00777614663608,18.00070692242146,4,3,R
valid,SNGS-096,000676.jpg,10,15,226.81656584400451,15.121104389600301,8,3,R
test,SNGS-118,000304.jpg,11,16,273.05835292095367,17.066147057559604,8,3,R
test,SNGS-120,000122.jpg,9,16,283.85545883963414,17.740966177477134,10,3,R
test,SNGS-121,000385.jpg,13,17,251.93963187792457,14.81997834576027,7,3,R
test,SNGS-123,000547.jpg,12,16,332.5501577083364,20.784384856771027,9,5,R
test,SNGS-129,000001.jpg,13,19,349.9069003945518,18.416152652344834,10,4,R
test,SNGS-130,000001.jpg,9,17,240.25786934154803,14.132815843620472,10,2,R
test,SNGS-133,000057.jpg,10,16,244.82634206448873,15.301646379030545,9,3,R
test,SNGS-134,000586.jpg,11,16,223.72132810157612,13.982583006348507,7,2,R
test,SNGS-139,000059.jpg,13,16,298.07493471726497,18.62968341982906,8,5,R
test,SNGS-150,000128.jpg,10,16,293.99118673273176,18.374449170795735,10,4,R
test,SNGS-188,000593.jpg,14,21,292.27036400128173,13.917636381013416,10,3,R
test,SNGS-191,000711.jpg,13,16,280.83165061115847,17.551978163197404,8,5,R
test,SNGS-197,000390.jpg,11,16,207.62989519420984,12.976868449638115,7,2,R
valid,SNGS-029,000372.jpg,12,16,263.91814194767545,16.494883871729716,8,4,R
valid,SNGS-032,000228.jpg,14,17,218.8372012512522,12.872776544191305,5,2,R
valid,SNGS-033,000073.jpg,11,16,214.52732601487412,13.407957875929633,6,1,R
valid,SNGS-043,000367.jpg,11,18,284.56389124378416,15.80910506909912,10,3,R
valid,SNGS-045,000040.jpg,11,19,263.5868811592792,13.872993745225221,9,1,R
valid,SNGS-048,000571.jpg,10,19,278.78446443730695,14.672866549331944,11,2,R
valid,SNGS-049,000611.jpg,10,18,307.8590378357622,17.103279879764568,12,4,R
valid,SNGS-058,000186.jpg,11,19,281.14570525738736,14.797142381967756,11,3,R
valid,SNGS-059,000099.jpg,12,17,288.7055954111614,16.982682083009497,9,4,R
valid,SNGS-080,000082.jpg,14,16,319.14524232500946,19.94657764531309,9,7,R
valid,SNGS-081,000068.jpg,11,16,282.0981676727877,17.631135479549233,11,6,R
valid,SNGS-082,000001.jpg,12,17,267.25632182801155,15.720960107530091,7,2,R
valid,SNGS-085,000480.jpg,14,18,255.9303108163754,14.218350600909744,6,2,R
valid,SNGS-088,000001.jpg,12,19,256.01303417060114,13.474370219505323,9,2,R
valid,SNGS-090,000122.jpg,10,16,295.6615343715897,18.478845898224357,11,5,R
valid,SNGS-091,000308.jpg,13,21,319.05838998879034,15.193256666132873,9,1,R
valid,SNGS-092,000277.jpg,13,17,271.4981655924106,15.97048032896533,6,2,R
valid,SNGS-094,000001.jpg,9,16,265.11320722261746,16.56957545141359,10,3,R
valid,SNGS-096,000076.jpg,10,22,320.3764929039981,14.56256785927264,13,1,R
test,SNGS-116,000429.jpg,8,10,144.4709870375211,14.44709870375211,4,2,R
test,SNGS-117,000605.jpg,7,8,178.3529838673986,22.294122983424824,5,4,R
test,SNGS-118,000651.jpg,7,9,154.98594426444396,17.220660473827106,4,2,R
test,SNGS-119,000001.jpg,5,7,116.17214698978405,16.596020998540578,3,1,R
test,SNGS-120,000001.jpg,9,10,184.65016757034698,18.465016757034697,5,4,R
test,SNGS-125,000523.jpg,4,6,101.70281981744073,16.950469969573454,4,2,R
test,SNGS-130,000291.jpg,8,10,189.2366104390963,18.92366104390963,6,4,R
test,SNGS-139,000496.jpg,9,10,234.17386630704902,23.417386630704904,6,5,R
test,SNGS-140,000353.jpg,7,10,225.84820612455584,22.584820612455584,7,4,R
test,SNGS-141,000077.jpg,8,10,164.56654494607474,16.456654494607474,4,2,R
test,SNGS-142,000639.jpg,5,6,120.61621542893351,20.10270257148892,3,2,R
test,SNGS-143,000221.jpg,6,7,183.93600950838288,26.27657278691184,5,4,R
test,SNGS-147,000745.jpg,9,10,179.05525192966357,17.90552519296636,5,4,R
test,SNGS-147,000748.jpg,8,9,146.6143679631536,16.29048532923929,4,3,R
test,SNGS-150,000001.jpg,7,10,171.15267580082627,17.115267580082627,5,2,R
valid,SNGS-026,000332.jpg,8,9,163.80882980826217,18.20098108980691,4,3,R
valid,SNGS-028,000387.jpg,7,10,198.24597978719405,19.824597978719403,6,3,R
