split,clip,frame,n_pred,n_gt,gospa,gospa_normalized,missed,false,direction
valid,SNGS-026,000332.jpg,9,9,174.26207204449128,19.36245244938792,2,2,R
valid,SNGS-028,000387.jpg,9,10,208.08757886521312,20.808757886521313,5,4,R
valid,SNGS-029,000141.jpg,9,10,263.2004708008066,26.320047080080663,9,8,R
valid,SNGS-030,000535.jpg,11,10,299.2472156880732,29.92472156880732,9,10,R
valid,SNGS-033,000001.jpg,6,6,160.51087850557218,26.75181308426203,4,4,R
valid,SNGS-037,000323.jpg,10,10,300.0,30.0,10,10,R
valid,SNGS-038,000733.jpg,9,10,271.5163060733381,27.15163060733381,7,6,R
valid,SNGS-042,000566.jpg,10,10,167.39887197052354,16.739887197052354,1,1,R
valid,SNGS-043,000608.jpg,12,10,208.8058406710487,20.88058406710487,1,3,R
valid,SNGS-051,000197.jpg,6,7,162.69467316420497,23.242096166314997,3,2,R
valid,SNGS-051,000200.jpg,3,8,152.41874774353997,19.052343467942496,7,2,R
valid,SNGS-056,000733.jpg,10,10,247.4603386201882,24.74603386201882,6,6,R
valid,SNGS-058,000719.jpg,9,10,234.85101147339205,23.485101147339204,6,5,R
valid,SNGS-078,000481.jpg,7,7,176.45546911577915,25.20792415939702,4,4,R
valid,SNGS-087,000561.jpg,7,7,202.96312237555566,28.99473176793652,6,6,R
valid,SNGS-090,000441.jpg,14,10,215.3638164623653,21.536381646236528,1,5,R
valid,SNGS-092,000204.jpg,7,9,164.50669044113957,18.27852116012662,3,1,R
valid,SNGS-095,000286.jpg,16,10,279.0188765723493,27.90188765723493,3,9,R
